ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,foldChange,log10padj
WBGene00022769,254.572051,0.227828109,0.192582116,1.39925807,0.236847833,0.417819408,1.171070645,0.379011391
WBGene00022770,43.63860789,-1.554728212,0.480114497,10.20126013,0.001403447,0.010077473,0.340392649,1.996648338
WBGene00022771,22.78307985,-1.293783597,0.485078167,7.057467265,0.007893552,0.040023465,0.407879924,1.397685318
WBGene00022772,103.1531605,0.516757618,0.251733852,4.205544922,0.040292027,0.131252608,1.430736127,0.881892059
WBGene00022773,218.9623633,-0.124202331,0.15412414,0.649293396,0.420365422,0.597157084,0.917511197,0.223911411
WBGene00022774,2477.632236,0.022089019,0.08290593,0.071061822,0.789796997,0.877029464,1.015428754,0.056985816
WBGene00022775,2163.369129,-0.264681444,0.12416473,4.538435944,0.033141861,0.114758038,0.832382509,0.940216886
WBGene00022776,1918.369073,-0.00546859,0.069274162,0.006242856,0.93702328,0.965165044,0.996216637,0.015398415
WBGene00022778,8.16043593,-1.926068575,1.315010998,2.040574618,0.153151783,0.317921532,0.26314528,0.497680057
WBGene00022780,20.75820523,-2.579010304,1.128877635,4.7413562,0.02944585,0.105582596,0.167355712,0.976407665
WBGene00022781,5030.803745,1.062461642,0.391154558,7.21750731,0.00721959,0.037444974,2.088492036,1.426606464
WBGene00022782,66.20583671,-1.324894677,0.603257129,4.685488977,0.030418405,0.107994539,0.399178334,0.966598204
WBGene00022783,742.7766297,-0.400805337,0.133215862,9.026372473,0.00266112,0.017057222,0.757435352,1.76809169
WBGene00022785,1450.950004,0.17790598,0.073311646,5.887482012,0.015248889,0.065161447,1.131240737,1.18600928
WBGene00022786,78.44022112,-0.53960891,0.249056447,4.686051622,0.030408445,0.107983374,0.687957377,0.966643107
WBGene00022787,1511.126042,-0.207998846,0.09986745,4.335029786,0.037335763,0.124782378,0.865737258,0.903846743
WBGene00022788,340.7053374,-0.154485756,0.178975375,0.745202812,0.387999312,0.568573693,0.898452566,0.245213238
WBGene00022789,27.07606624,3.556869138,1.027292417,10.41553207,0.001249598,0.009204969,11.76858643,2.035977681
WBGene00022790,11.47663606,2.45041232,1.050075606,5.126636816,0.023561339,0.090045687,5.465722898,1.045537085
WBGene00022791,1218.221184,-0.044445889,0.128367886,0.1198742,0.72917097,0.836228152,0.969662174,0.077675216
WBGene00022792,1942.487073,-0.292369722,0.082221176,12.62662706,0.000380291,0.003441294,0.816559703,2.463278161
WBGene00022793,2921.728155,-0.312136931,0.073042491,18.23397804,1.95E-05,0.000275325,0.80544784,3.560154275
WBGene00022794,1518.013507,-0.1814113,0.094288335,3.700192655,0.054406186,0.160743243,0.881839924,0.793867274
WBGene00022795,10.81423118,-0.184277738,1.237737116,0.022168495,0.881639736,0.933604488,0.880089568,0.029837069
WBGene00022797,140.9219493,-0.566071522,0.535624937,1.110337506,0.292008594,0.476948374,0.675453556,0.321528628
WBGene00022798,436.889691,0.337116099,0.121382319,7.707672462,0.00549866,0.030347209,1.263228914,1.517881238
WBGene00022800,4372.894998,0.134421361,0.115062572,1.364391154,0.242777904,0.424172002,1.097652477,0.372458001
WBGene00022801,442.3473338,-0.551706739,0.280596516,3.84499131,0.04989478,0.151423634,0.682212579,0.819806336
WBGene00022802,163.1929677,0.48227628,0.168525181,8.183042141,0.004228379,0.024768453,1.396946026,1.606101122
WBGene00022803,1104.412366,-0.002613394,0.091401742,0.000826202,0.977068977,0.98703589,0.998190173,0.005667056
WBGene00022805,212.0806448,0.007211466,0.179915555,0.001617778,0.967916451,0.982362039,1.005011121,0.007728428
WBGene00022807,1.809165411,2.473741259,2.91106121,0.678070637,0.410251886,1,5.554824222,0
WBGene00022810,15.26434962,-0.918743936,0.52581006,3.042876349,0.081092113,0.209251353,0.52896936,0.679331726
WBGene00022811,3.858002621,0.471963571,1.549796104,0.092267336,0.761314256,0.859006223,1.386995946,0.06600369
WBGene00022812,1324.811016,-0.299387778,0.090053877,11.04149907,0.000890948,0.006993956,0.812597157,2.155277106
WBGene00022813,94.75833819,-1.437206932,0.353202244,16.11559815,5.96E-05,0.000714779,0.369281545,3.14582844
WBGene00022814,62.95387229,-0.893543939,0.418991303,4.498171931,0.033931109,0.116599095,0.538290198,0.933304821
WBGene00022815,18.64067827,0.44485992,0.506786757,0.76957499,0.380348565,0.561223749,1.361181945,0.25086396
WBGene00022816,159.7284352,1.208369251,0.671995834,3.148893622,0.075978462,0.200755308,2.310762922,0.697332962
WBGene00022817,1647.505493,0.016222087,0.076582718,0.044868003,0.83224693,0.904827268,1.011307749,0.04343432
WBGene00022818,1.636940237,-3.383438474,3.409567894,0.928240093,0.335320654,1,0.095826038,0
WBGene00022820,5613.082392,0.056080267,0.194831305,0.082845968,0.773477059,0.866804159,1.039637276,0.062079014
WBGene00022821,1070.281997,-0.397493333,0.325347522,1.487912681,0.222540602,0.400426509,0.759176199,0.397477179
WBGene00022822,6222.103999,-0.091611469,0.235287668,0.151577436,0.697032439,0.813529685,0.938473902,0.089626596
WBGene00022823,65.8583055,0.340215102,0.345429495,0.966782228,0.325483995,0.509462996,1.265945329,0.292887355
WBGene00022824,8.727883324,1.518475727,1.131207247,1.762300977,0.184337771,0.355591914,2.864882018,0.449048123
WBGene00022825,19.27714052,-0.290969414,0.521581387,0.310762593,0.577212604,0.728992007,0.817352657,0.137277234
WBGene00022827,4.586774957,5.59832767,2.330209698,5.182276633,0.022818407,0.0878847,48.4467395,1.056086728
WBGene00022830,5715.965463,-0.051378263,0.091439247,0.315696678,0.574205334,0.726990293,0.965013973,0.138471388
WBGene00022831,3534.039384,0.06640105,0.115143768,0.332550957,0.564160839,0.720009169,1.047101322,0.142661973
WBGene00022832,2412.972216,-0.104012395,0.112446413,0.855590967,0.354975477,0.537337432,0.930441664,0.269752905
WBGene00022833,2.568083618,-2.632241329,2.199683687,1.337796968,0.247422851,1,0.161293328,0
WBGene00022834,71.28269793,-0.00800208,0.272873227,0.00097947,0.975033087,0.986176613,0.994468735,0.006045301
WBGene00022835,999.1030372,-0.039336503,0.106517092,0.136410294,0.711876072,0.823950271,0.973102375,0.084098999
WBGene00022836,1428.36471,0.053281421,0.144243862,0.136513937,0.711771524,0.823950271,1.037622322,0.084098999
WBGene00022837,26.65913032,0.861092987,1.029092395,0.692796912,0.405214673,0.584277596,1.816413907,0.233380767
WBGene00022842,2.429052261,1.042428585,1.824443447,0.322260397,0.570252385,1,2.059691954,0
WBGene00022843,9.726647187,1.74939221,1.000386256,2.93733846,0.086553243,0.218694965,3.362168922,0.660161215
WBGene00022845,5.624997029,1.961257411,1.423664208,1.819587756,0.177362355,0.347380286,3.894012218,0.459194831
WBGene00022846,3.27097643,-0.048517421,1.502419411,0.001073452,0.973863118,0.985619642,0.966929479,0.00629065
WBGene00022847,186.3884036,1.263730314,0.258944089,23.28338126,1.40E-06,2.68E-05,2.401157959,4.572622301
WBGene00022848,286.0967971,0.726523171,0.162167667,19.94491443,7.97E-06,0.000124796,1.654646661,3.903799
WBGene00022849,44.71780099,-1.957755894,0.842847012,5.069762282,0.024346722,0.09223871,0.257428574,1.03508678
WBGene00022850,1163.730179,-0.137918236,0.079673342,2.996256938,0.083457126,0.213631366,0.908829623,0.670334982
WBGene00022851,1426.346684,0.055904768,0.08823277,0.401390638,0.526371946,0.689115384,1.039510815,0.161708055
WBGene00022852,832.7800939,-0.025365957,0.150122469,0.028580288,0.865751763,0.923697844,0.982571326,0.03447007
WBGene00022853,1884.073262,0.000751591,0.108259229,7.82E-05,0.99294412,0.994860837,1.000521099,0.002237665
WBGene00022854,1542.495834,-0.102841047,0.155254824,0.438784003,0.50770995,0.67364667,0.931197412,0.171567833
WBGene00022855,5204.466814,0.285564078,0.085636565,11.10289122,0.000861932,0.006808235,1.218886742,2.166965476
WBGene00022856,3127.533993,-1.393142469,0.145890592,88.02406682,6.47E-21,1.12E-18,0.380734585,17.95078827
WBGene00022857,385.092451,0.366533567,0.121207966,9.133605448,0.002509567,0.016232485,1.289251359,1.789614978
WBGene00022858,285.9707757,-0.367780618,0.338251976,1.17905296,0.277548878,0.461804261,0.774973768,0.335542064
WBGene00022861,252.8322509,1.162532205,0.228191276,25.44009654,4.56E-07,1.00E-05,2.238499824,4.998157239
WBGene00022862,1056.606695,-0.115862909,0.115325812,1.009548894,0.315010934,0.499234672,0.92283018,0.30169526
WBGene00022864,611.8153004,-0.035089261,0.100443133,0.122052512,0.726818949,0.834222836,0.975971375,0.078717926
WBGene00022865,1912.70656,0.057190917,0.095848785,0.356005161,0.550733281,0.709933103,1.040437942,0.148782573
WBGene00022867,137.1205946,1.318208621,0.254092227,26.39948378,2.78E-07,6.44E-06,2.493562944,5.191133927
WBGene00022868,200.406449,0.616167177,0.287659724,4.557782788,0.032769471,0.113692197,1.532797568,0.944269343
WBGene00022869,1.560268663,-3.309252022,2.362803263,1.876667949,0.170713341,1,0.10088251,0
WBGene00022870,18.89385476,0.107157232,0.566170978,0.03587039,0.849783401,0.914356783,1.077103758,0.038884309
WBGene00022873,50.59559839,0.535415115,0.330288488,2.619925975,0.105529364,0.248323197,1.449359127,0.604982708
WBGene00022874,7.275030323,0.445331074,1.061117904,0.175460194,0.675304061,0.799297292,1.361626551,0.097291658
WBGene00022876,22.42766869,-2.019639657,1.223043614,2.550521655,0.110257845,0.255975906,0.246619767,0.591800911
WBGene00022880,3305.957316,0.012864054,0.114041299,0.012724449,0.910186979,0.950185314,1.008956555,0.022191686
WBGene00022881,953.2832789,-0.340282282,0.073612253,21.35466743,3.82E-06,6.50E-05,0.789886745,4.186879508
WBGene00022882,1731.015445,-0.078910765,0.094024231,0.704316047,0.401337229,0.58080084,0.94677219,0.235972764
WBGene00022883,1380.537731,-0.046247638,0.083493627,0.306825908,0.579634498,0.730827455,0.96845194,0.136185146
WBGene00022885,279.9821444,0.003015726,0.151283187,0.000420708,0.983635608,0.990323181,1.002092528,0.004223055
WBGene00022886,4.602234753,-0.375212684,1.892610633,0.039148519,0.843154721,0.910717832,0.770991744,0.04061616
WBGene00022887,166.9459047,-1.94066372,0.31712324,35.54111203,2.50E-09,8.99E-08,0.26049657,7.046100339
WBGene00022888,26.13719842,-1.478295185,1.458064161,0.987393813,0.320380185,0.504272474,0.358912684,0.297334737
WBGene00022890,8.178535784,-1.776426368,0.937270067,3.488403392,0.061800161,0.175299598,0.291905567,0.756219079
WBGene00022891,5.574652661,1.577432725,1.042136421,2.263223024,0.132478091,0.288567308,2.984383061,0.539752872
WBGene00022892,3.713004412,1.460724728,2.189673769,0.431743942,0.511134461,0.675980764,2.752465971,0.170065663
WBGene00022893,183.4011039,1.911324276,0.336870548,30.50663065,3.33E-08,9.45E-07,3.761542201,6.024653449
WBGene00022910,93.45822508,0.238525209,0.309997527,0.591714906,0.44175674,0.616816668,1.179786012,0.209843899
WBGene00022951,2922.929993,0.293706405,0.195732384,2.247908014,0.133795172,0.290051238,1.225785382,0.537525277
WBGene00022970,158.7182337,-1.065002328,0.193400194,30.04097947,4.23E-08,1.18E-06,0.477971888,5.928867642
WBGene00023021,125.26795,0.313824268,0.249180545,1.581844138,0.20849526,0.384473957,1.242998252,0.415133072
WBGene00023036,129.2247496,1.333437406,0.267739941,24.32111681,8.15E-07,1.67E-05,2.520023882,4.778312497
WBGene00023065,1.213140437,-0.645135933,3.361956358,0.036496678,0.848493442,1,0.63943254,0
WBGene00023067,2490.155623,-0.150978576,0.13596785,1.232378465,0.266944982,0.450643856,0.900639354,0.346166546
WBGene00023068,24265.98744,-0.315242379,0.12866462,5.991093142,0.014378289,0.062400437,0.803715952,1.204812369
WBGene00023069,742.8183167,1.681865994,0.314485077,27.19423022,1.84E-07,4.44E-06,3.208426635,5.352177277
WBGene00023159,961.1693228,0.416866684,0.232239915,3.211428059,0.073125634,0.195821475,1.335024931,0.708139682
WBGene00023172,6.815433614,1.409611831,0.852386572,2.701917366,0.100227646,0.240549386,2.656656737,0.618795748
WBGene00023191,3.286752725,-0.187219165,1.133738965,0.027457146,0.868391487,0.925320959,0.878297033,0.033707601
WBGene00023209,3508.170537,-0.234018519,0.189794365,1.518690798,0.217817722,0.395295133,0.850263246,0.403078533
WBGene00023244,6.721006745,2.053223244,1.25926568,2.565486807,0.109218932,0.254159786,4.150321923,0.594893165
WBGene00023245,11.37193495,0.374310521,0.864229784,0.187036442,0.665394692,0.792184153,1.296219929,0.101173849
WBGene00023246,6.783512815,-0.517124774,0.914847679,0.318318705,0.572619798,0.725671476,0.69876305,0.139259948
WBGene00023252,12.92909692,1.015216677,0.912979901,1.21697246,0.269955627,0.454081414,2.021206433,0.342866274
WBGene00023284,58.22003837,0.535314858,0.385250657,1.928610279,0.164910568,0.332697726,1.44925841,0.477950167
WBGene00023291,4.554135869,-0.977434559,1.362435884,0.511500571,0.474489991,0.64504449,0.507882067,0.19041033
WBGene00023314,2.985449995,-0.113184387,1.933848399,0.003464124,0.953066159,1,0.924545107,0
WBGene00023318,90.84606736,-0.162988128,0.275594312,0.349791565,0.554231144,0.712928538,0.893173202,0.146954
WBGene00023322,7.666107594,1.48894742,0.987217326,2.220756562,0.136166319,0.293465087,2.806841152,0.532443558
WBGene00023323,203.7823119,0.142884491,0.189757994,0.568151247,0.450994498,0.625197535,1.104110443,0.203982743
WBGene00023355,42.51417906,-0.453269761,0.335090874,1.829573056,0.176177982,0.346015046,0.730385606,0.460905017
WBGene00023399,46.82661867,0.676481648,0.343135573,3.88177325,0.048812976,0.149399577,1.59823732,0.825650633
WBGene00023404,157.6365598,-0.116467908,0.33768415,0.118956942,0.730168534,0.836794476,0.922443269,0.077381195
WBGene00023405,492.2359157,0.02706277,0.144076142,0.035316703,0.850933573,0.914922283,1.018935528,0.038615795
WBGene00023407,126.9294184,0.630040686,0.410216283,2.341339,0.125981223,0.279028863,1.547608638,0.554350871
WBGene00023408,191.8066489,0.726291385,0.22406584,10.4417293,0.001231999,0.009096468,1.654380842,2.041127226
WBGene00023409,626.7466905,-0.102269646,0.149278468,0.469582685,0.493179216,0.660838447,0.9315663,0.179904698
WBGene00023414,61.8611697,0.250803288,0.437854187,0.327787214,0.566964971,0.72111306,1.189869446,0.141996639
WBGene00023415,42.70031571,-0.953441258,0.344356007,7.62744015,0.005748684,0.031377159,0.516399225,1.503386375
WBGene00023416,18.01404907,1.640794718,0.545591487,8.990700233,0.00271357,0.017323335,3.118375624,1.761368504
WBGene00023417,211.1222484,-0.082809383,0.208310243,0.158246876,0.690775731,0.809277778,0.944217166,0.091902385
WBGene00023418,1437.91713,0.077130313,0.100687301,0.587081599,0.44354987,0.618415218,1.0549176,0.208719832
WBGene00023419,283.397494,-0.228995374,0.169501081,1.823970227,0.176841416,0.346672732,0.853228834,0.460080317
WBGene00023420,7.402709713,-0.936530838,0.987562713,0.889375732,0.345646535,0.527997959,0.522487766,0.277367756
WBGene00023421,764.1932578,-0.273694358,0.096805391,7.987646728,0.004709759,0.026962412,0.827198596,1.569241256
WBGene00023422,534.8215039,-0.036940969,0.132195825,0.078086727,0.779907159,0.870316849,0.974719513,0.060322609
WBGene00023423,17.2239849,2.563502117,0.924272092,7.174732915,0.007393745,0.038074064,5.91140931,1.419370759
WBGene00023424,25.55280113,-2.749309368,1.465617531,3.122297304,0.077227835,0.202617543,0.148722067,0.693322955
WBGene00023425,6.348025222,1.95495488,1.439363969,1.744204331,0.186606991,0.358311654,3.877038013,0.445739066
WBGene00023427,410.5586381,0.001504171,0.148489388,0.00027049,0.986878112,0.992074843,1.001043155,0.003455563
WBGene00023431,6.806819596,-0.309311354,1.016542766,0.092473043,0.761056425,0.858884886,0.807026888,0.06606504
WBGene00023432,114.778019,1.407025572,0.382636427,13.12626201,0.000291185,0.0027496,2.651898526,2.560730491
WBGene00023450,304.9790186,0.175573986,0.155952925,1.266770682,0.260373373,0.443423914,1.12941366,0.353180889
WBGene00023451,388.2895891,-0.212024047,0.257650225,0.676340519,0.410849709,0.589559286,0.863325168,0.229472516
WBGene00023458,41.10823271,0.170573761,0.318351581,0.286757531,0.592305913,0.740097765,1.12550601,0.130710907
WBGene00023460,11.1495795,0.271768382,0.86612931,0.099098819,0.752913778,0.854150413,1.207286752,0.068465645
WBGene00023472,5.265723051,3.047067831,1.555508662,3.533878248,0.060126993,0.171871013,8.2653037,0.764797362
WBGene00023477,310.4618775,0.84071143,0.325997232,6.570767737,0.010366722,0.048989178,1.79093308,1.309899849
WBGene00023482,3.264550623,1.567704616,2.161045868,0.506467763,0.476671945,0.646483521,2.964327028,0.189442541
WBGene00023483,3.137168436,4.269995955,2.068968351,3.835266353,0.050185017,1,19.29287115,0
WBGene00023485,156.1529848,1.364401444,0.400618934,11.25198276,0.00079538,0.006381163,2.574694829,2.195100152
WBGene00023486,50.90577556,0.727055669,0.566970102,1.630988446,0.201566387,0.376052696,1.655257502,0.424751293
WBGene00023487,871.6222494,0.150896987,0.102050261,2.185018537,0.139359386,0.298519599,1.110259555,0.52502715
WBGene00023489,68.04231823,-1.748659725,0.528948998,10.44977317,0.001226645,0.009069619,0.297578103,2.042410972
WBGene00023490,54.21402411,-1.636392921,0.910061157,3.083706991,0.079080096,0.205734272,0.321659695,0.686693355
WBGene00023491,198.5241784,0.641224629,0.339845069,3.536579736,0.060029125,0.171796415,1.559652506,0.764985904
WBGene00023492,33.46464924,-2.625764717,0.474416313,29.74889391,4.92E-08,1.35E-06,0.162019042,5.871009441
WBGene00023493,567.3009844,0.644200453,0.309130009,4.30933299,0.037903821,0.125946182,1.562872896,0.899814994
WBGene00023497,1022.107894,0.171702339,0.137352529,1.562665195,0.211275411,0.387929435,1.126386805,0.411247266
WBGene00023498,488.1653342,0.132323346,0.148608019,0.79274242,0.373272164,0.554536566,1.096057394,0.256069811
WBGene00023500,158.1548626,-1.598867968,0.554942831,7.939925335,0.004835583,0.027551173,0.330135922,1.559859905
WBGene00023501,31.59140974,2.166692267,0.597432914,12.53521864,0.000399353,0.003601449,4.489927864,2.443522696
WBGene00023502,24.10100822,-1.137078127,0.551902005,4.189406058,0.040677346,0.132008362,0.454679503,0.879398557
